Order ID,Ship Mode,Segment,City,State,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit
WOWID0706,Standard Class,Consumer,Philadelphia,Pennsylvania,East,Furniture,Chairs,657.93,5,0.3,-93.99
WOWID0707,Standard Class,Home Office,Philadelphia,Pennsylvania,East,Office Supplies,Paper,16.448,2,0.2,5.5512
WOWID0708,Standard Class,Home Office,Philadelphia,Pennsylvania,East,Technology,Accessories,36.784,2,0.2,10.5754
WOWID0709,First Class,Corporate,San Antonio,Texas,Central,Furniture,Tables,718.116,6,0.3,-71.8116
WOWID0710,First Class,Corporate,San Antonio,Texas,Central,Office Supplies,Art,31.776,4,0.2,8.7384
WOWID0711,Standard Class,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Binders,9.555,5,0.7,-7.3255
WOWID0712,Standard Class,Consumer,Seattle,Washington,West,Office Supplies,Binders,2060.744,7,0.2,643.9825
WOWID0713,Standard Class,Consumer,Philadelphia,Pennsylvania,East,Furniture,Chairs,127.372,2,0.3,-30.9332
WOWID0714,Standard Class,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Paper,47.952,3,0.2,16.1838
WOWID0715,Standard Class,Consumer,Dallas,Texas,Central,Office Supplies,Art,23.832,3,0.2,6.5538
WOWID0716,Standard Class,Corporate,Mesquite,Texas,Central,Furniture,Furnishings,6.368,2,0.6,-2.5472
WOWID0717,Standard Class,Corporate,Mesquite,Texas,Central,Office Supplies,Appliances,34.176,3,0.8,-87.1488
WOWID0718,Standard Class,Corporate,Mesquite,Texas,Central,Technology,Accessories,5.544,7,0.2,1.6632
WOWID0719,First Class,Consumer,Seattle,Washington,West,Technology,Accessories,11.54,1,0,3.462
WOWID0720,First Class,Consumer,Seattle,Washington,West,Furniture,Furnishings,162.6,3,0,34.146
WOWID0721,Standard Class,Consumer,Houston,Texas,Central,Office Supplies,Art,35.712,8,0.2,2.232
WOWID0722,First Class,Consumer,Chicago,Illinois,Central,Office Supplies,Art,7.056,3,0.2,2.205
WOWID0723,First Class,Corporate,Odessa,Texas,Central,Office Supplies,Paper,42.784,7,0.2,15.5092
WOWID0724,First Class,Corporate,Odessa,Texas,Central,Furniture,Chairs,563.43,5,0.3,-56.343
WOWID0725,Standard Class,Consumer,Chicago,Illinois,Central,Office Supplies,Binders,1.788,3,0.8,-3.0396
WOWID0726,Standard Class,Corporate,Houston,Texas,Central,Furniture,Tables,99.372,2,0.3,-1.4196
WOWID0727,Standard Class,Corporate,Houston,Texas,Central,Office Supplies,Art,1.344,1,0.2,0.504
WOWID0728,Standard Class,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Storage,82.368,2,0.2,-19.5624
WOWID0729,Standard Class,Consumer,Houston,Texas,Central,Office Supplies,Art,3.912,1,0.2,1.0269
WOWID0730,Standard Class,Consumer,Houston,Texas,Central,Office Supplies,Art,62.376,3,0.2,7.0173
WOWID0731,First Class,Corporate,Altoona,Pennsylvania,East,Office Supplies,Binders,4.419,3,0.7,-3.3879
WOWID0732,First Class,Corporate,Altoona,Pennsylvania,East,Office Supplies,Art,16.032,6,0.2,2.2044
WOWID0733,Standard Class,Consumer,Quincy,Illinois,Central,Office Supplies,Labels,19.824,6,0.2,6.4428
WOWID0734,Standard Class,Corporate,Dallas,Texas,Central,Office Supplies,Storage,107.44,10,0.2,10.744
WOWID0735,First Class,Consumer,Rockford,Illinois,Central,Office Supplies,Binders,33.568,8,0.8,-53.7088
WOWID0736,Standard Class,Home Office,Chicago,Illinois,Central,Furniture,Tables,480.96,3,0.5,-269.3376
WOWID0737,Standard Class,Home Office,Chicago,Illinois,Central,Technology,Phones,124.792,1,0.2,10.9193
WOWID0738,Standard Class,Consumer,Champaign,Illinois,Central,Furniture,Furnishings,151.96,5,0.6,-182.352
WOWID0739,First Class,Corporate,Decatur,Illinois,Central,Office Supplies,Storage,49.632,4,0.2,3.7224
WOWID0740,First Class,Corporate,Decatur,Illinois,Central,Office Supplies,Storage,52.096,4,0.2,3.9072
WOWID0741,Standard Class,Consumer,Chicago,Illinois,Central,Office Supplies,Binders,12.128,4,0.8,-20.6176
WOWID0742,Standard Class,Consumer,Houston,Texas,Central,Technology,Accessories,279.944,7,0.2,48.9902
WOWID0743,Standard Class,Home Office,Bolingbrook,Illinois,Central,Office Supplies,Binders,9.98,5,0.8,-16.467
WOWID0744,Standard Class,Corporate,San Antonio,Texas,Central,Office Supplies,Fasteners,3.552,3,0.2,1.2432
WOWID0745,Standard Class,Corporate,San Antonio,Texas,Central,Office Supplies,Paper,15.552,3,0.2,5.4432
WOWID0746,Standard Class,Consumer,Edinburg,Texas,Central,Office Supplies,Fasteners,2.368,2,0.2,0.8288
WOWID0747,Standard Class,Corporate,Baytown,Texas,Central,Office Supplies,Paper,10.368,2,0.2,3.6288
WOWID0748,Standard Class,Home Office,Philadelphia,Pennsylvania,East,Technology,Accessories,47.984,2,0.2,-1.1996
WOWID0749,Standard Class,Home Office,Philadelphia,Pennsylvania,East,Office Supplies,Appliances,98.112,7,0.2,18.396
WOWID0750,Standard Class,Home Office,Philadelphia,Pennsylvania,East,Office Supplies,Storage,563.808,4,0.2,21.1428
WOWID0751,Standard Class,Home Office,Philadelphia,Pennsylvania,East,Office Supplies,Binders,10.428,4,0.7,-6.952
WOWID0752,Standard Class,Home Office,Philadelphia,Pennsylvania,East,Furniture,Furnishings,547.136,4,0.2,-68.392
WOWID0753,Standard Class,Home Office,Philadelphia,Pennsylvania,East,Technology,Phones,14.85,5,0.4,-3.2175
WOWID0754,Standard Class,Home Office,Philadelphia,Pennsylvania,East,Technology,Phones,41.988,2,0.4,-9.7972
WOWID0755,Standard Class,Home Office,Philadelphia,Pennsylvania,East,Furniture,Furnishings,7.584,1,0.2,2.37
WOWID0756,Standard Class,Home Office,Philadelphia,Pennsylvania,East,Furniture,Bookcases,352.45,5,0.5,-211.47
WOWID0757,First Class,Consumer,Pearland,Texas,Central,Technology,Phones,470.376,3,0.2,52.9173
WOWID0758,Standard Class,Consumer,Chicago,Illinois,Central,Office Supplies,Paper,25.344,6,0.2,7.92
WOWID0759,Standard Class,Consumer,Chicago,Illinois,Central,Office Supplies,Paper,26.72,5,0.2,9.352
WOWID0760,Standard Class,Consumer,Seattle,Washington,West,Office Supplies,Storage,30.28,2,0,1.2112
WOWID0761,Standard Class,Consumer,Seattle,Washington,West,Office Supplies,Storage,57.93,3,0,16.2204
WOWID0762,Standard Class,Consumer,Seattle,Washington,West,Furniture,Furnishings,35.34,2,0,13.4292
WOWID0763,Standard Class,Consumer,Seattle,Washington,West,Office Supplies,Binders,137.24,5,0.2,46.3185
WOWID0764,First Class,Consumer,Harlingen,Texas,Central,Furniture,Bookcases,241.332,5,0.32,-14.196
WOWID0765,First Class,Consumer,Harlingen,Texas,Central,Office Supplies,Paper,5.184,1,0.2,1.8792
WOWID0766,First Class,Consumer,Harlingen,Texas,Central,Office Supplies,Art,145.544,7,0.2,16.3737
WOWID0767,Standard Class,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Art,5.472,3,0.2,1.6416
WOWID0768,Standard Class,Corporate,Philadelphia,Pennsylvania,East,Technology,Accessories,47.984,2,0.2,13.1956
WOWID0769,Standard Class,Consumer,Grand Prairie,Texas,Central,Office Supplies,Envelopes,28.752,3,0.2,9.3444
WOWID0770,Standard Class,Consumer,Grand Prairie,Texas,Central,Office Supplies,Paper,27.216,3,0.2,9.8658
WOWID0771,Standard Class,Consumer,Grand Prairie,Texas,Central,Furniture,Chairs,197.372,2,0.3,-25.3764
WOWID0772,Standard Class,Home Office,Pasadena,Texas,Central,Office Supplies,Art,6.368,2,0.2,1.0348
WOWID0773,Standard Class,Home Office,Pasadena,Texas,Central,Office Supplies,Labels,48.848,2,0.2,15.8756
WOWID0774,Standard Class,Home Office,Pasadena,Texas,Central,Office Supplies,Paper,19.648,2,0.2,6.6312
WOWID0775,Standard Class,Home Office,Pasadena,Texas,Central,Furniture,Chairs,255.108,6,0.3,-18.222
WOWID0776,Standard Class,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Art,7.872,3,0.2,0.8856
WOWID0777,Standard Class,Corporate,San Antonio,Texas,Central,Office Supplies,Binders,5.728,8,0.8,-9.1648
WOWID0778,Standard Class,Corporate,San Antonio,Texas,Central,Office Supplies,Paper,42.24,10,0.2,13.2
WOWID0779,Standard Class,Home Office,Seattle,Washington,West,Office Supplies,Fasteners,8.94,3,0,4.1124
WOWID0780,Standard Class,Home Office,Seattle,Washington,West,Technology,Phones,84.784,2,0.2,-20.1362
WOWID0781,Standard Class,Home Office,Seattle,Washington,West,Furniture,Furnishings,22.77,3,0,9.7911
WOWID0782,Standard Class,Consumer,Lancaster,Pennsylvania,East,Office Supplies,Supplies,286.344,3,0.2,-64.4274
WOWID0783,Standard Class,Home Office,Seattle,Washington,West,Furniture,Furnishings,63.47,11,0,19.041
WOWID0784,Standard Class,Home Office,Seattle,Washington,West,Technology,Accessories,345,5,0,58.65
WOWID0785,Standard Class,Consumer,San Antonio,Texas,Central,Furniture,Tables,637.896,3,0.3,-127.5792
WOWID0786,Standard Class,Consumer,San Antonio,Texas,Central,Technology,Machines,287.91,3,0.4,33.5895
WOWID0787,Standard Class,Consumer,San Antonio,Texas,Central,Office Supplies,Envelopes,36.6,3,0.2,11.895
WOWID0788,First Class,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Paper,8.448,2,0.2,2.64
WOWID0789,First Class,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Storage,39.296,4,0.2,3.9296
WOWID0790,Standard Class,Consumer,Chester,Pennsylvania,East,Furniture,Chairs,170.058,3,0.3,-4.8588
WOWID0791,Standard Class,Consumer,Chester,Pennsylvania,East,Technology,Phones,82.782,3,0.4,-15.1767
WOWID0792,Standard Class,Consumer,Chester,Pennsylvania,East,Furniture,Chairs,853.93,5,0.3,0
WOWID0793,First Class,Corporate,Bedford,Texas,Central,Office Supplies,Paper,29.664,4,0.2,10.0116
WOWID0794,First Class,Corporate,Bedford,Texas,Central,Office Supplies,Art,9.184,7,0.2,2.87
WOWID0795,First Class,Corporate,Bedford,Texas,Central,Technology,Phones,153.584,2,0.2,13.4386
WOWID0796,First Class,Corporate,Bedford,Texas,Central,Office Supplies,Binders,12.864,8,0.8,-22.512
WOWID0797,Standard Class,Home Office,Covington,Washington,West,Office Supplies,Appliances,236.88,6,0,66.3264
WOWID0798,Standard Class,Home Office,Covington,Washington,West,Office Supplies,Paper,29.9,5,0,14.651
WOWID0799,Standard Class,Home Office,Covington,Washington,West,Technology,Accessories,100,4,0,21
WOWID0800,Standard Class,Consumer,Chicago,Illinois,Central,Office Supplies,Storage,24.816,2,0.2,1.551
WOWID0801,Standard Class,Corporate,Houston,Texas,Central,Office Supplies,Binders,9.156,3,0.8,-13.734
WOWID0802,Standard Class,Consumer,Chicago,Illinois,Central,Office Supplies,Appliances,23.992,2,0.8,-62.3792
WOWID0803,Standard Class,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Art,4.224,3,0.2,1.4784
WOWID0804,Standard Class,Corporate,Philadelphia,Pennsylvania,East,Furniture,Tables,409.272,2,0.4,-81.8544
WOWID0805,Standard Class,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Labels,55.44,11,0.2,18.018
WOWID0806,Standard Class,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Paper,20.928,4,0.2,6.8016
WOWID0807,Standard Class,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Storage,1801.632,6,0.2,-337.806
WOWID0808,Standard Class,Corporate,Philadelphia,Pennsylvania,East,Furniture,Tables,67.176,1,0.4,-20.1528
WOWID0809,Standard Class,Consumer,Chicago,Illinois,Central,Office Supplies,Storage,646.2,5,0.2,-8.0775
WOWID0810,Standard Class,Consumer,Chicago,Illinois,Central,Technology,Accessories,68.112,3,0.2,17.8794
WOWID0811,First Class,Corporate,Seattle,Washington,West,Office Supplies,Binders,25.032,3,0.2,7.8225
WOWID0812,Standard Class,Consumer,Philadelphia,Pennsylvania,East,Technology,Accessories,39.992,1,0.2,7.4985
WOWID0813,First Class,Consumer,Dallas,Texas,Central,Office Supplies,Binders,13.14,9,0.8,-21.681
WOWID0814,First Class,Consumer,Dallas,Texas,Central,Office Supplies,Binders,10.024,4,0.8,-16.5396
WOWID0815,First Class,Consumer,Dallas,Texas,Central,Furniture,Bookcases,156.3728,2,0.32,-52.8908
WOWID0816,Standard Class,Corporate,Decatur,Illinois,Central,Office Supplies,Binders,182.994,3,0.8,-320.2395
WOWID0817,Standard Class,Corporate,Decatur,Illinois,Central,Office Supplies,Paper,10.272,3,0.2,3.21
WOWID0818,Standard Class,Consumer,Houston,Texas,Central,Office Supplies,Appliances,2.264,1,0.8,-5.2072
WOWID0819,Standard Class,Consumer,Houston,Texas,Central,Office Supplies,Appliances,0.444,1,0.8,-1.11
WOWID0820,Standard Class,Consumer,Houston,Texas,Central,Office Supplies,Paper,146.176,8,0.2,47.5072
WOWID0821,Standard Class,Consumer,Houston,Texas,Central,Office Supplies,Binders,4.312,2,0.8,-6.8992
WOWID0822,Standard Class,Corporate,Houston,Texas,Central,Office Supplies,Labels,8.856,3,0.2,2.9889
WOWID0823,Standard Class,Corporate,Houston,Texas,Central,Technology,Phones,158.376,3,0.2,13.8579
WOWID0824,First Class,Consumer,Seattle,Washington,West,Office Supplies,Binders,1219.96,5,0.2,381.2375
WOWID0825,Standard Class,Consumer,Philadelphia,Pennsylvania,East,Technology,Accessories,19.04,4,0.2,-1.428
WOWID0826,Standard Class,Consumer,Seattle,Washington,West,Office Supplies,Appliances,73.28,4,0,21.2512
WOWID0827,Standard Class,Corporate,Chicago,Illinois,Central,Office Supplies,Binders,14.48,5,0.8,-23.892
WOWID0828,First Class,Corporate,Deer Park,Texas,Central,Office Supplies,Binders,6.924,6,0.8,-10.386
WOWID0829,First Class,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Storage,37.392,3,0.2,2.337
WOWID0830,First Class,Consumer,Philadelphia,Pennsylvania,East,Furniture,Furnishings,79.12,5,0.2,13.846
WOWID0831,Standard Class,Consumer,Austin,Texas,Central,Office Supplies,Binders,9.762,3,0.8,-15.1311
WOWID0832,Standard Class,Consumer,Austin,Texas,Central,Office Supplies,Storage,13.72,1,0.2,1.2005
WOWID0833,Standard Class,Consumer,Austin,Texas,Central,Technology,Accessories,55.2,1,0.2,-2.07
WOWID0834,Standard Class,Consumer,Austin,Texas,Central,Office Supplies,Storage,259.136,4,0.2,-58.3056
WOWID0835,Standard Class,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Labels,29.24,5,0.2,9.8685
WOWID0836,Standard Class,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Paper,15.552,3,0.2,5.4432
WOWID0837,Standard Class,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Envelopes,4.896,3,0.2,1.6524
WOWID0838,Standard Class,Corporate,Chicago,Illinois,Central,Office Supplies,Paper,15.696,3,0.2,5.1012
WOWID0839,Standard Class,Consumer,Houston,Texas,Central,Office Supplies,Binders,4.24,5,0.8,-6.36
WOWID0840,Standard Class,Corporate,Mcallen,Texas,Central,Office Supplies,Binders,6.874,7,0.8,-10.6547
WOWID0841,Standard Class,Corporate,Mcallen,Texas,Central,Office Supplies,Binders,1.996,1,0.8,-3.2934
WOWID0842,Standard Class,Corporate,Mcallen,Texas,Central,Office Supplies,Storage,8.928,2,0.2,0.6696
WOWID0843,Standard Class,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Appliances,394.816,4,0.2,93.7688
WOWID0844,Standard Class,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Binders,18.192,4,0.7,-14.5536
WOWID0845,Standard Class,Consumer,Chicago,Illinois,Central,Office Supplies,Paper,15.984,2,0.2,4.995
WOWID0846,First Class,Consumer,Quincy,Illinois,Central,Office Supplies,Binders,1.964,2,0.8,-3.2406
WOWID0847,Standard Class,Corporate,Chicago,Illinois,Central,Furniture,Furnishings,94.428,3,0.6,-42.4926
WOWID0848,Standard Class,Home Office,Seattle,Washington,West,Furniture,Chairs,61.584,1,0.2,-6.9282
WOWID0849,Standard Class,Corporate,Dallas,Texas,Central,Furniture,Furnishings,332.028,9,0.6,-348.6294
WOWID0850,Standard Class,Corporate,Dallas,Texas,Central,Office Supplies,Binders,11.394,9,0.8,-17.6607
WOWID0851,Standard Class,Corporate,Dallas,Texas,Central,Office Supplies,Paper,15.552,3,0.2,5.6376
WOWID0852,Standard Class,Corporate,Dallas,Texas,Central,Office Supplies,Paper,31.104,6,0.2,11.2752
WOWID0853,Standard Class,Corporate,Dallas,Texas,Central,Office Supplies,Binders,6.316,1,0.8,-10.4214
WOWID0854,First Class,Home Office,Philadelphia,Pennsylvania,East,Office Supplies,Paper,11.352,3,0.2,4.1151
WOWID0855,First Class,Home Office,Philadelphia,Pennsylvania,East,Office Supplies,Labels,20.808,9,0.2,7.0227
WOWID0856,Standard Class,Home Office,Rockford,Illinois,Central,Office Supplies,Binders,11.416,4,0.8,-18.8364
WOWID0857,First Class,Home Office,Seattle,Washington,West,Office Supplies,Art,19.83,1,0,5.949
WOWID0858,First Class,Consumer,Freeport,Illinois,Central,Office Supplies,Paper,63.312,3,0.2,20.5764
WOWID0859,First Class,Consumer,Freeport,Illinois,Central,Office Supplies,Binders,96.784,4,0.8,-145.176
WOWID0860,First Class,Consumer,Freeport,Illinois,Central,Furniture,Furnishings,10.476,3,0.6,-6.8094
WOWID0861,First Class,Corporate,Seattle,Washington,West,Furniture,Chairs,196.784,2,0.2,-22.1382
WOWID0862,Standard Class,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Binders,11.673,3,0.7,-7.782
WOWID0863,Standard Class,Consumer,Houston,Texas,Central,Furniture,Tables,863.128,8,0.3,-160.2952
WOWID0864,Standard Class,Consumer,Houston,Texas,Central,Office Supplies,Binders,3.564,3,0.8,-6.237
WOWID0865,Standard Class,Consumer,Houston,Texas,Central,Furniture,Bookcases,956.6648,7,0.32,-225.0976
WOWID0866,Standard Class,Consumer,Houston,Texas,Central,Office Supplies,Binders,12.588,3,0.8,-20.1408
WOWID0867,Standard Class,Consumer,Houston,Texas,Central,Technology,Accessories,171.96,5,0.2,45.1395
WOWID0868,Standard Class,Corporate,Seattle,Washington,West,Office Supplies,Binders,3.592,1,0.2,1.1225
WOWID0869,Standard Class,Corporate,Dallas,Texas,Central,Office Supplies,Appliances,48.632,2,0.8,-121.58
WOWID0870,Standard Class,Home Office,Seattle,Washington,West,Office Supplies,Storage,323.1,2,0,61.389
WOWID0871,Standard Class,Corporate,Houston,Texas,Central,Office Supplies,Binders,33.28,5,0.8,-49.92
WOWID0872,Standard Class,Corporate,Houston,Texas,Central,Office Supplies,Paper,14.088,3,0.2,4.9308
WOWID0873,Standard Class,Consumer,Philadelphia,Pennsylvania,East,Technology,Phones,53.982,3,0.4,-10.7964
WOWID0874,Standard Class,Consumer,Redmond,Washington,West,Technology,Accessories,19.99,1,0,6.7966
WOWID0875,Standard Class,Consumer,Redmond,Washington,West,Office Supplies,Binders,22.92,5,0.2,8.022
WOWID0876,Standard Class,Consumer,Highland Park,Illinois,Central,Office Supplies,Binders,2.88,5,0.8,-4.464
WOWID0877,Standard Class,Consumer,Highland Park,Illinois,Central,Furniture,Bookcases,384.944,4,0.3,-126.4816
WOWID0878,Standard Class,Consumer,Highland Park,Illinois,Central,Technology,Phones,153.584,2,0.2,13.4386
WOWID0879,Standard Class,Consumer,Highland Park,Illinois,Central,Furniture,Bookcases,913.43,5,0.3,-52.196
WOWID0880,Standard Class,Corporate,Dallas,Texas,Central,Office Supplies,Art,70.368,2,0.2,6.1572
WOWID0881,Standard Class,Corporate,Dallas,Texas,Central,Technology,Phones,59.96,5,0.2,21.7355
WOWID0882,Standard Class,Consumer,Philadelphia,Pennsylvania,East,Furniture,Chairs,172.186,2,0.3,-46.7362
WOWID0883,Standard Class,Consumer,Philadelphia,Pennsylvania,East,Furniture,Furnishings,69.008,2,0.2,12.0764
WOWID0884,Standard Class,Consumer,Philadelphia,Pennsylvania,East,Technology,Accessories,34.8,3,0.2,2.175
WOWID0885,Standard Class,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Storage,38.976,3,0.2,-2.436
WOWID0886,Standard Class,Consumer,Chicago,Illinois,Central,Office Supplies,Binders,2.182,1,0.8,-3.6003
WOWID0887,Standard Class,Consumer,Chicago,Illinois,Central,Office Supplies,Art,27.384,7,0.2,2.7384
WOWID0888,Standard Class,Consumer,Chicago,Illinois,Central,Office Supplies,Appliances,26.406,3,0.8,-71.2962
WOWID0889,Standard Class,Consumer,Port Arthur,Texas,Central,Office Supplies,Paper,10.368,2,0.2,3.6288
WOWID0890,Standard Class,Consumer,Port Arthur,Texas,Central,Office Supplies,Paper,23.68,4,0.2,7.4
WOWID0891,Standard Class,Corporate,Philadelphia,Pennsylvania,East,Furniture,Chairs,128.058,3,0.3,-23.7822
WOWID0892,Standard Class,Home Office,Houston,Texas,Central,Office Supplies,Binders,16.27,5,0.8,-25.2185
WOWID0893,Standard Class,Home Office,Houston,Texas,Central,Office Supplies,Supplies,69.12,9,0.2,-14.688
WOWID0894,Standard Class,Home Office,Houston,Texas,Central,Office Supplies,Binders,4.47,3,0.8,-7.8225
WOWID0895,Standard Class,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Binders,631.176,4,0.7,-462.8624
